batch_id,date,product,region,units_checked,defect,adulteration_fail,hygiene_fail,supplier_name,delivery_hours,cold_chain_breach,fat_percentage,snf_percentage,batch_temp,test_lab_name
BTCH025214,2024-10-12,Lassi,Mumbai,122,0,2.66,1.93,Milko Pure,5.1,Yes,4.27,8.25,3.7,NABL Lab C
BTCH025215,2024-12-11,Paneer,Chennai,131,3,1.98,1.01,Milko Pure,19.1,Yes,4.08,8.59,3.9,NABL Lab C
BTCH025216,2024-11-04,Ghee,Delhi,116,2,0.95,1.85,Farm Roots,4.2,Yes,3.52,8.7,6.7,NABL Lab B
BTCH025217,2024-07-02,Ghee,Mumbai,117,3,0.05,1.35,Farm Roots,10.4,Yes,3.57,8.25,4.5,NABL Lab C
BTCH025218,2024-06-15,Curd,Chennai,137,5,2.99,0.36,Farm Roots,15.7,No,3.85,8.21,6.7,NABL Lab C
BTCH025219,2024-08-13,Curd,Pune,84,5,0.67,1.04,Creamy Way,19.9,No,4.09,8.54,5.7,NABL Lab C
BTCH025220,2024-01-09,Paneer,Pune,85,5,0.03,1.5,Farm Roots,13.1,No,3.49,8.67,3.8,NABL Lab A
BTCH025221,2024-05-07,Curd,Bangalore,81,2,0.73,0.98,Dairy Fresh,10.7,Yes,3.86,8.58,5.8,NABL Lab B
BTCH025222,2024-12-10,Milk,Bangalore,99,5,0.24,0.25,Creamy Way,6.2,No,4.13,9.2,4.1,NABL Lab A
BTCH025223,2024-02-13,Lassi,Delhi,137,3,0.52,0.45,Milko Pure,16.2,No,3.43,8.83,6.8,NABL Lab C
BTCH025224,2024-02-01,Paneer,Mumbai,94,2,1.68,1.25,Milko Pure,15.0,Yes,4.34,9.43,4.4,NABL Lab A
BTCH025225,2024-07-13,Lassi,Bangalore,142,5,1.62,1.56,Farm Roots,6.1,Yes,4.04,8.47,6.0,NABL Lab A
BTCH025226,2024-01-18,Curd,Mumbai,83,3,1.74,1.38,Creamy Way,20.1,Yes,4.06,8.92,4.2,NABL Lab B
BTCH025227,2024-08-09,Lassi,Chennai,124,2,2.44,1.81,Green Valley,21.7,Yes,4.34,9.19,4.0,NABL Lab A
BTCH025228,2024-09-01,Paneer,Delhi,125,1,0.81,0.64,Green Valley,16.9,No,3.31,9.18,5.9,NABL Lab C
BTCH025229,2024-07-26,Lassi,Pune,133,4,1.4,1.2,Creamy Way,11.4,Yes,3.71,8.63,6.8,NABL Lab C
BTCH025230,2024-09-16,Ghee,Mumbai,141,0,0.46,1.21,Green Valley,16.2,Yes,4.23,9.3,4.2,NABL Lab A
BTCH025231,2024-05-21,Curd,Mumbai,90,5,2.82,1.95,Farm Roots,12.5,Yes,3.85,8.57,6.8,NABL Lab C
BTCH025232,2024-12-09,Curd,Delhi,125,2,2.5,1.27,Farm Roots,9.6,Yes,3.81,9.34,6.7,NABL Lab C
BTCH025233,2024-06-08,Curd,Chennai,142,4,1.99,0.17,Milko Pure,13.1,No,3.99,9.0,4.8,NABL Lab B
BTCH025234,2024-05-30,Paneer,Mumbai,131,4,0.83,0.51,Farm Roots,16.7,No,3.58,8.65,3.6,NABL Lab B
BTCH025235,2024-08-15,Milk,Mumbai,149,4,0.85,0.7,Milko Pure,14.5,No,4.19,9.16,3.8,NABL Lab B
BTCH025236,2024-05-20,Lassi,Delhi,126,4,0.77,1.16,Creamy Way,11.5,Yes,4.29,8.57,5.2,NABL Lab C
BTCH025237,2024-09-08,Milk,Pune,118,3,2.02,0.5,Green Valley,16.7,Yes,3.63,9.09,6.2,NABL Lab B
BTCH025238,2024-02-08,Paneer,Delhi,101,2,2.45,1.28,Dairy Fresh,20.8,No,4.23,8.33,4.2,NABL Lab B
BTCH025239,2024-07-15,Paneer,Pune,123,1,0.22,1.97,Green Valley,9.6,No,4.14,8.76,6.1,NABL Lab B
BTCH025240,2024-10-11,Milk,Delhi,144,5,0.28,1.66,Creamy Way,11.3,No,3.36,9.16,5.8,NABL Lab B
BTCH025241,2024-01-30,Ghee,Mumbai,81,1,2.19,0.95,Farm Roots,19.5,Yes,3.3,8.85,3.9,NABL Lab A
BTCH025242,2024-11-17,Paneer,Bangalore,141,5,0.9,0.13,Creamy Way,6.2,No,4.21,8.84,3.1,NABL Lab A
BTCH025243,2024-09-17,Curd,Bangalore,150,4,2.54,1.01,Green Valley,9.0,Yes,3.6,8.72,5.2,NABL Lab A
BTCH025244,2024-10-26,Ghee,Mumbai,89,1,1.33,0.84,Creamy Way,11.2,Yes,3.79,9.45,6.1,NABL Lab A
BTCH025245,2024-12-07,Curd,Delhi,96,4,1.77,0.85,Creamy Way,9.6,No,3.61,9.15,3.2,NABL Lab A
BTCH025246,2024-02-18,Milk,Mumbai,131,4,2.71,0.14,Farm Roots,8.7,Yes,4.18,8.61,6.7,NABL Lab B
BTCH025247,2024-10-11,Curd,Pune,99,0,2.29,1.02,Farm Roots,20.2,No,3.82,8.41,6.5,NABL Lab A
BTCH025248,2024-06-04,Curd,Delhi,95,5,0.38,0.87,Farm Roots,19.6,No,3.5,9.29,5.5,NABL Lab B
BTCH025249,2024-04-17,Milk,Pune,109,4,1.96,0.46,Creamy Way,12.6,No,3.32,9.15,5.9,NABL Lab B
BTCH025250,2024-03-11,Lassi,Chennai,102,3,1.93,1.43,Creamy Way,5.9,Yes,3.4,8.4,6.6,NABL Lab B
BTCH025251,2024-05-03,Lassi,Pune,128,3,1.18,0.61,Dairy Fresh,18.6,Yes,3.66,9.37,5.4,NABL Lab A
BTCH025252,2024-01-16,Milk,Delhi,128,3,2.85,0.74,Dairy Fresh,13.4,Yes,4.09,8.41,5.2,NABL Lab A
BTCH025253,2024-03-05,Curd,Chennai,86,5,1.77,1.48,Green Valley,8.9,No,4.32,8.7,4.5,NABL Lab B
BTCH025254,2024-06-24,Ghee,Bangalore,136,2,0.35,1.76,Green Valley,6.4,Yes,3.89,9.04,4.0,NABL Lab A
BTCH025255,2024-03-31,Ghee,Mumbai,133,3,1.58,1.33,Farm Roots,23.2,Yes,3.32,9.06,3.3,NABL Lab C
BTCH025256,2024-02-23,Milk,Delhi,108,5,1.91,1.64,Farm Roots,13.1,Yes,4.12,9.3,3.1,NABL Lab C
BTCH025257,2024-10-28,Paneer,Delhi,99,0,1.2,0.36,Creamy Way,21.0,Yes,4.24,8.92,4.6,NABL Lab A
BTCH025258,2024-05-20,Ghee,Bangalore,139,0,0.81,0.64,Milko Pure,12.7,No,3.72,9.18,5.3,NABL Lab A
BTCH025259,2024-04-10,Curd,Pune,107,4,1.67,1.95,Milko Pure,9.6,No,3.53,8.88,3.1,NABL Lab C
BTCH025260,2024-02-01,Milk,Delhi,95,0,2.63,0.7,Creamy Way,19.0,Yes,3.33,8.31,5.8,NABL Lab A
BTCH025261,2024-11-24,Milk,Chennai,124,2,0.8,1.63,Creamy Way,9.0,No,4.46,9.04,3.6,NABL Lab A
BTCH025262,2024-03-23,Ghee,Mumbai,88,1,2.55,1.61,Farm Roots,4.5,No,3.46,8.34,5.9,NABL Lab A
BTCH025263,2024-08-05,Curd,Delhi,82,2,0.22,0.41,Dairy Fresh,5.7,Yes,4.29,8.76,5.7,NABL Lab C
BTCH025264,2024-05-18,Lassi,Pune,142,2,2.14,1.62,Green Valley,12.7,No,4.38,8.28,5.7,NABL Lab B
BTCH025265,2024-02-13,Curd,Bangalore,89,4,1.4,1.99,Farm Roots,22.5,No,4.28,9.15,5.7,NABL Lab C
BTCH025266,2024-02-15,Paneer,Pune,131,5,1.67,0.34,Green Valley,17.2,Yes,3.47,8.64,3.8,NABL Lab C
BTCH025267,2024-09-16,Ghee,Delhi,132,2,1.33,1.68,Creamy Way,16.8,No,3.22,9.26,4.0,NABL Lab A
BTCH025268,2024-12-05,Ghee,Bangalore,126,2,1.53,0.07,Dairy Fresh,6.2,No,4.42,9.43,3.1,NABL Lab B
BTCH025269,2024-12-15,Lassi,Mumbai,108,2,1.99,1.07,Dairy Fresh,13.4,No,3.32,9.07,7.0,NABL Lab B
BTCH025270,2024-02-05,Paneer,Bangalore,109,3,2.58,0.74,Milko Pure,8.3,Yes,4.22,8.73,4.5,NABL Lab A
BTCH025271,2024-02-21,Curd,Chennai,134,2,1.3,0.51,Milko Pure,4.1,No,4.39,8.28,4.2,NABL Lab A
BTCH025272,2024-05-15,Curd,Mumbai,136,1,2.92,0.49,Green Valley,4.9,Yes,3.61,9.44,6.3,NABL Lab B
BTCH025273,2024-12-25,Paneer,Pune,132,2,0.67,1.02,Green Valley,14.2,No,4.01,8.24,5.3,NABL Lab C
BTCH025274,2024-01-01,Curd,Bangalore,101,3,0.82,0.43,Farm Roots,13.0,No,4.06,9.26,6.4,NABL Lab C
BTCH025275,2024-05-13,Lassi,Bangalore,106,3,0.3,1.73,Green Valley,17.8,Yes,4.26,8.67,4.0,NABL Lab A
BTCH025276,2024-03-20,Ghee,Pune,147,0,1.04,0.05,Dairy Fresh,9.2,Yes,4.06,8.27,4.8,NABL Lab A
BTCH025277,2024-07-04,Ghee,Pune,109,1,0.15,1.38,Dairy Fresh,21.0,Yes,3.55,8.23,6.1,NABL Lab A
BTCH025278,2024-04-13,Lassi,Bangalore,123,1,0.88,1.21,Farm Roots,20.6,Yes,4.2,9.26,5.1,NABL Lab A
BTCH025279,2024-01-07,Milk,Bangalore,86,2,1.46,1.71,Farm Roots,9.3,No,3.84,8.86,3.2,NABL Lab B
BTCH025280,2024-08-19,Curd,Chennai,92,5,1.09,0.43,Dairy Fresh,20.3,Yes,4.47,8.35,5.8,NABL Lab A
BTCH025281,2024-07-21,Paneer,Pune,139,0,0.6,0.87,Green Valley,4.0,Yes,3.59,8.82,4.2,NABL Lab A
BTCH025282,2024-01-12,Lassi,Bangalore,122,3,2.7,0.94,Green Valley,17.9,Yes,4.16,8.46,4.8,NABL Lab B
BTCH025283,2024-07-23,Ghee,Chennai,125,0,0.13,1.83,Creamy Way,13.7,No,3.98,9.39,6.8,NABL Lab A
BTCH025284,2024-06-22,Lassi,Pune,136,3,1.89,1.37,Creamy Way,6.0,No,4.19,8.41,3.1,NABL Lab C
BTCH025285,2024-11-25,Ghee,Delhi,107,4,2.86,1.81,Creamy Way,6.7,No,4.19,9.0,6.0,NABL Lab C
BTCH025286,2024-09-26,Paneer,Delhi,107,2,0.88,1.79,Farm Roots,20.8,Yes,4.11,8.73,6.1,NABL Lab B
BTCH025287,2024-03-26,Ghee,Delhi,80,1,2.81,0.29,Green Valley,6.9,Yes,4.43,9.15,4.0,NABL Lab C
BTCH025288,2024-05-27,Ghee,Delhi,84,3,1.57,0.67,Dairy Fresh,7.9,No,4.14,8.92,5.8,NABL Lab A
BTCH025289,2024-12-13,Paneer,Chennai,137,4,0.98,0.45,Dairy Fresh,11.4,No,3.28,8.23,6.2,NABL Lab B
BTCH025290,2024-04-29,Milk,Pune,117,0,2.71,0.87,Creamy Way,15.3,Yes,3.26,9.41,4.7,NABL Lab A
BTCH025291,2024-06-17,Paneer,Delhi,81,5,1.79,1.58,Creamy Way,21.6,No,3.75,9.33,4.7,NABL Lab C
BTCH025292,2024-08-22,Paneer,Mumbai,85,5,0.59,1.7,Farm Roots,17.6,No,4.36,8.54,5.0,NABL Lab A
BTCH025293,2024-05-03,Ghee,Bangalore,90,0,1.52,0.23,Milko Pure,15.2,Yes,4.48,8.93,3.5,NABL Lab A
BTCH025294,2024-10-23,Curd,Delhi,118,2,2.01,1.42,Milko Pure,17.3,Yes,3.58,9.34,5.8,NABL Lab C
BTCH025295,2024-02-18,Curd,Pune,144,5,1.06,1.42,Farm Roots,14.1,No,4.08,8.61,3.4,NABL Lab C
BTCH025296,2024-10-27,Lassi,Delhi,134,2,1.81,0.52,Milko Pure,23.3,Yes,4.28,8.54,4.0,NABL Lab A
BTCH025297,2024-07-05,Milk,Bangalore,118,4,1.17,1.52,Dairy Fresh,19.3,Yes,3.47,8.43,5.7,NABL Lab C
BTCH025298,2024-01-04,Milk,Chennai,105,0,2.99,1.58,Creamy Way,19.2,No,3.29,8.57,6.9,NABL Lab C
BTCH025299,2024-05-04,Paneer,Chennai,128,3,1.18,0.43,Green Valley,10.7,Yes,3.22,9.19,5.0,NABL Lab A
BTCH025300,2024-01-27,Paneer,Chennai,126,1,2.07,1.81,Creamy Way,23.5,No,3.47,8.56,5.9,NABL Lab C
BTCH025301,2024-12-02,Paneer,Chennai,98,4,2.31,1.24,Dairy Fresh,19.2,Yes,3.41,8.39,3.9,NABL Lab A
BTCH025302,2024-04-29,Ghee,Delhi,140,0,1.73,0.98,Dairy Fresh,21.5,Yes,4.28,8.46,4.4,NABL Lab C
BTCH025303,2024-05-14,Milk,Bangalore,147,2,1.93,1.84,Creamy Way,20.3,No,4.34,9.17,4.1,NABL Lab A
BTCH025304,2024-05-03,Lassi,Delhi,91,0,0.11,1.08,Dairy Fresh,17.8,Yes,3.85,9.13,6.3,NABL Lab A
BTCH025305,2024-12-24,Lassi,Pune,96,1,0.09,0.29,Green Valley,19.3,No,4.48,9.37,3.9,NABL Lab A
BTCH025306,2024-12-23,Milk,Mumbai,129,1,1.01,0.75,Creamy Way,15.3,No,3.3,8.71,3.2,NABL Lab A
BTCH025307,2024-10-26,Lassi,Chennai,137,2,0.52,0.51,Dairy Fresh,7.6,Yes,4.24,8.66,6.2,NABL Lab B
BTCH025308,2024-08-12,Paneer,Delhi,109,3,2.06,1.91,Dairy Fresh,21.7,Yes,3.29,8.65,3.6,NABL Lab C
BTCH025309,2024-01-09,Curd,Mumbai,81,4,1.76,1.37,Milko Pure,5.0,No,4.17,8.38,4.6,NABL Lab B
BTCH025310,2024-01-17,Paneer,Delhi,85,0,0.25,0.74,Milko Pure,12.3,Yes,4.11,8.85,7.0,NABL Lab B
BTCH025311,2024-01-02,Paneer,Delhi,100,1,1.19,0.31,Farm Roots,19.1,No,3.78,8.29,5.6,NABL Lab A
BTCH025312,2024-07-02,Milk,Chennai,85,3,1.61,0.41,Milko Pure,15.2,No,3.58,9.28,3.5,NABL Lab C
BTCH025313,2024-09-08,Paneer,Pune,146,2,0.56,0.96,Milko Pure,23.2,No,4.44,9.16,6.6,NABL Lab C
BTCH025314,2024-03-03,Lassi,Chennai,102,0,2.4,1.12,Creamy Way,21.9,No,4.25,9.32,4.5,NABL Lab C
BTCH025315,2024-07-11,Paneer,Chennai,89,4,2.05,1.75,Green Valley,9.7,Yes,3.76,8.55,3.2,NABL Lab A
BTCH025316,2024-05-24,Milk,Bangalore,82,1,1.23,0.68,Milko Pure,15.1,Yes,3.45,8.42,5.0,NABL Lab A
BTCH025317,2024-12-01,Milk,Delhi,97,0,2.78,1.31,Creamy Way,19.1,Yes,3.7,8.3,4.1,NABL Lab C
BTCH025318,2024-07-25,Ghee,Chennai,115,0,0.34,1.74,Dairy Fresh,4.3,No,3.49,8.85,3.9,NABL Lab A
BTCH025319,2024-03-28,Paneer,Delhi,85,0,0.37,1.89,Farm Roots,18.5,No,3.66,8.34,3.5,NABL Lab C
BTCH025320,2024-10-19,Milk,Mumbai,102,1,1.4,1.45,Dairy Fresh,7.0,No,3.89,8.74,4.2,NABL Lab A
BTCH025321,2024-10-10,Paneer,Chennai,136,0,1.99,0.76,Farm Roots,15.2,Yes,3.44,8.61,6.8,NABL Lab A
BTCH025322,2024-05-04,Lassi,Mumbai,131,1,2.22,0.06,Green Valley,12.4,No,4.5,8.27,5.9,NABL Lab A
BTCH025323,2024-04-18,Milk,Mumbai,94,0,1.51,0.85,Creamy Way,8.5,No,3.63,8.71,4.7,NABL Lab B
BTCH025324,2024-03-18,Paneer,Bangalore,126,1,0.87,1.22,Dairy Fresh,12.4,No,4.09,8.93,5.3,NABL Lab B
BTCH025325,2024-07-05,Paneer,Mumbai,113,1,0.45,1.89,Green Valley,5.7,Yes,4.18,8.62,6.0,NABL Lab A
BTCH025326,2024-10-24,Lassi,Mumbai,115,1,1.33,1.55,Dairy Fresh,20.4,No,3.25,9.01,4.4,NABL Lab B
BTCH025327,2024-03-12,Milk,Mumbai,116,5,0.51,1.91,Milko Pure,21.7,No,3.38,8.47,4.2,NABL Lab C
BTCH025328,2024-02-19,Paneer,Mumbai,81,4,0.9,1.38,Dairy Fresh,17.7,Yes,4.12,8.76,5.2,NABL Lab C
BTCH025329,2024-03-18,Curd,Chennai,118,0,0.89,1.38,Milko Pure,16.2,No,3.69,8.59,3.9,NABL Lab A
BTCH025330,2024-06-24,Curd,Pune,129,4,2.95,0.91,Milko Pure,23.8,Yes,3.36,8.24,3.0,NABL Lab A
BTCH025331,2024-08-18,Milk,Delhi,116,4,1.36,0.03,Creamy Way,5.0,Yes,3.77,8.95,3.8,NABL Lab B
BTCH025332,2024-09-21,Paneer,Bangalore,97,1,0.28,0.11,Dairy Fresh,21.8,Yes,3.38,9.31,3.6,NABL Lab A
BTCH025333,2024-03-06,Paneer,Bangalore,143,1,0.43,1.34,Creamy Way,23.1,No,3.33,8.53,6.3,NABL Lab B
BTCH025334,2024-12-29,Lassi,Pune,100,0,1.79,1.15,Milko Pure,9.2,Yes,3.78,9.34,5.6,NABL Lab A
BTCH025335,2024-03-19,Ghee,Delhi,129,2,1.72,0.95,Green Valley,11.8,No,3.98,9.23,5.7,NABL Lab B
BTCH025336,2024-01-15,Milk,Pune,82,4,1.63,1.64,Farm Roots,17.8,No,3.6,8.53,5.7,NABL Lab C
BTCH025337,2024-10-05,Ghee,Bangalore,134,1,0.82,0.34,Green Valley,6.7,Yes,4.22,9.44,4.3,NABL Lab C
BTCH025338,2024-02-29,Milk,Mumbai,86,1,0.56,1.1,Creamy Way,7.7,No,3.33,9.32,7.0,NABL Lab C
BTCH025339,2024-01-07,Lassi,Mumbai,150,4,0.36,1.32,Milko Pure,12.2,No,3.91,8.98,4.9,NABL Lab C
BTCH025340,2024-06-12,Milk,Chennai,93,2,0.64,0.12,Dairy Fresh,17.1,Yes,4.43,9.37,3.2,NABL Lab C
BTCH025341,2024-12-25,Paneer,Delhi,86,5,0.06,1.4,Dairy Fresh,9.3,No,4.39,9.37,6.0,NABL Lab A
BTCH025342,2024-07-09,Milk,Mumbai,138,0,1.91,0.79,Dairy Fresh,10.4,Yes,3.58,8.51,3.2,NABL Lab C
BTCH025343,2024-07-27,Ghee,Mumbai,141,0,1.27,1.88,Milko Pure,16.8,Yes,3.67,8.25,3.8,NABL Lab C
BTCH025344,2024-09-21,Paneer,Pune,93,5,0.01,0.4,Farm Roots,14.3,No,3.65,9.06,6.5,NABL Lab A
BTCH025345,2024-10-05,Milk,Delhi,147,3,1.19,0.53,Creamy Way,6.0,No,3.68,8.88,5.7,NABL Lab C
BTCH025346,2024-12-04,Ghee,Bangalore,82,4,1.75,0.04,Creamy Way,17.5,Yes,3.88,8.49,4.2,NABL Lab A
BTCH025347,2024-11-22,Milk,Delhi,116,2,1.72,1.43,Farm Roots,14.8,No,3.87,9.04,6.3,NABL Lab C
BTCH025348,2024-04-28,Lassi,Mumbai,121,4,1.95,1.67,Dairy Fresh,13.9,Yes,3.73,8.5,5.4,NABL Lab A
BTCH025349,2024-07-09,Curd,Mumbai,90,2,2.38,1.69,Creamy Way,9.6,No,3.34,9.27,4.2,NABL Lab C
BTCH025350,2024-06-19,Paneer,Bangalore,138,5,0.39,1.29,Dairy Fresh,14.7,Yes,3.97,8.68,4.0,NABL Lab C
BTCH025351,2024-03-23,Paneer,Bangalore,147,0,1.58,1.77,Creamy Way,4.3,No,4.08,9.35,3.3,NABL Lab C
BTCH025352,2024-09-02,Paneer,Bangalore,147,2,2.23,1.86,Farm Roots,19.9,No,3.71,8.23,5.5,NABL Lab B
BTCH025353,2024-04-25,Milk,Chennai,108,1,1.95,0.97,Green Valley,18.0,Yes,4.1,8.93,6.3,NABL Lab A
BTCH025354,2024-07-01,Milk,Delhi,102,3,1.76,1.1,Dairy Fresh,23.7,Yes,3.67,8.36,5.0,NABL Lab B
BTCH025355,2024-12-20,Paneer,Delhi,122,0,1.28,1.39,Farm Roots,15.5,No,4.04,8.37,5.3,NABL Lab A
BTCH025356,2024-03-18,Lassi,Chennai,80,0,2.23,1.03,Milko Pure,17.0,Yes,3.99,9.2,5.1,NABL Lab C
BTCH025357,2024-11-16,Lassi,Chennai,99,1,1.38,0.47,Creamy Way,6.1,No,3.22,8.84,5.7,NABL Lab C
BTCH025358,2024-04-15,Paneer,Pune,118,5,1.7,0.44,Milko Pure,23.0,Yes,4.26,9.4,3.6,NABL Lab C
BTCH025359,2024-08-12,Ghee,Chennai,83,3,0.81,0.59,Green Valley,10.4,No,3.65,8.92,4.9,NABL Lab A
BTCH025360,2024-05-05,Milk,Mumbai,105,4,1.85,0.19,Dairy Fresh,6.8,Yes,3.43,8.46,5.3,NABL Lab B
BTCH025361,2024-04-15,Curd,Bangalore,100,3,0.37,1.26,Creamy Way,18.4,No,4.23,9.47,5.2,NABL Lab A
BTCH025362,2024-10-05,Lassi,Mumbai,96,4,1.51,0.73,Farm Roots,10.4,No,3.89,9.12,3.7,NABL Lab A
BTCH025363,2024-11-30,Ghee,Chennai,104,1,1.01,0.59,Farm Roots,23.3,No,3.32,8.61,3.6,NABL Lab A
BTCH025364,2024-03-08,Ghee,Mumbai,106,0,1.17,1.75,Green Valley,16.2,No,3.47,8.78,4.2,NABL Lab B
BTCH025365,2024-09-03,Milk,Pune,117,0,0.54,0.1,Green Valley,19.7,No,3.55,8.58,5.3,NABL Lab C
BTCH025366,2024-11-04,Curd,Mumbai,83,4,1.63,1.73,Farm Roots,7.9,No,3.4,9.48,5.2,NABL Lab C
BTCH025367,2024-02-29,Curd,Bangalore,106,2,0.74,1.88,Dairy Fresh,11.8,Yes,4.05,9.36,3.4,NABL Lab C
BTCH025368,2024-07-27,Paneer,Delhi,104,4,1.7,1.43,Green Valley,5.2,Yes,3.81,8.7,6.1,NABL Lab B
BTCH025369,2024-06-24,Ghee,Delhi,144,5,1.92,0.92,Creamy Way,17.4,Yes,3.99,9.17,5.6,NABL Lab B
BTCH025370,2024-06-29,Milk,Delhi,136,4,1.04,1.92,Milko Pure,15.1,Yes,3.69,9.47,6.9,NABL Lab A
BTCH025371,2024-04-21,Ghee,Mumbai,137,1,2.5,0.64,Milko Pure,23.9,Yes,3.41,8.97,6.7,NABL Lab C
BTCH025372,2024-05-21,Paneer,Pune,143,1,2.0,0.26,Farm Roots,16.1,Yes,3.68,8.65,3.2,NABL Lab B
BTCH025373,2024-05-31,Paneer,Chennai,92,3,2.98,0.29,Milko Pure,21.3,Yes,3.64,8.25,5.5,NABL Lab A
BTCH025374,2024-07-11,Lassi,Pune,142,2,1.05,1.6,Milko Pure,11.0,Yes,3.22,8.22,3.9,NABL Lab B
BTCH025375,2024-07-26,Curd,Delhi,90,1,2.32,1.8,Green Valley,17.6,Yes,4.49,8.52,5.2,NABL Lab B
BTCH025376,2024-09-25,Milk,Pune,103,4,1.25,1.39,Farm Roots,4.2,No,3.41,9.37,4.5,NABL Lab B
BTCH025377,2024-11-13,Paneer,Chennai,142,2,1.73,1.62,Farm Roots,11.5,Yes,4.02,8.28,4.6,NABL Lab B
BTCH025378,2024-09-19,Paneer,Delhi,102,5,1.81,0.79,Creamy Way,23.5,Yes,3.49,8.47,3.2,NABL Lab C
BTCH025379,2024-08-25,Ghee,Pune,111,4,2.15,1.17,Dairy Fresh,7.9,No,4.29,8.65,7.0,NABL Lab C
BTCH025380,2024-03-08,Milk,Mumbai,133,5,0.26,1.82,Milko Pure,9.8,No,4.26,8.69,4.5,NABL Lab A
BTCH025381,2024-12-23,Paneer,Delhi,83,0,1.4,1.07,Green Valley,7.2,No,3.51,9.12,4.5,NABL Lab A
BTCH025382,2024-11-24,Curd,Delhi,142,2,0.89,1.7,Creamy Way,6.2,Yes,4.16,8.55,6.1,NABL Lab C
BTCH025383,2024-06-13,Paneer,Chennai,100,0,0.62,1.52,Creamy Way,4.1,No,3.76,9.41,4.8,NABL Lab C
BTCH025384,2024-07-02,Paneer,Delhi,114,4,2.95,0.65,Creamy Way,16.3,Yes,4.48,8.38,6.2,NABL Lab B
BTCH025385,2024-01-08,Ghee,Chennai,135,0,0.77,0.08,Milko Pure,17.1,Yes,4.14,8.56,3.0,NABL Lab C
BTCH025386,2024-08-07,Ghee,Chennai,96,3,0.51,0.86,Creamy Way,7.6,No,3.66,8.71,6.3,NABL Lab B
BTCH025387,2024-10-02,Paneer,Delhi,94,1,1.13,0.29,Dairy Fresh,10.7,No,3.71,9.17,4.8,NABL Lab A
BTCH025388,2024-06-13,Curd,Bangalore,146,2,2.3,0.57,Dairy Fresh,20.0,No,4.13,8.66,3.6,NABL Lab B
BTCH025389,2024-06-21,Lassi,Delhi,134,4,1.55,0.49,Dairy Fresh,23.9,No,3.29,9.4,4.0,NABL Lab B
BTCH025390,2024-03-17,Ghee,Chennai,136,2,2.92,1.64,Farm Roots,11.2,Yes,4.37,9.43,6.9,NABL Lab B
BTCH025391,2024-07-19,Lassi,Delhi,114,3,1.34,1.91,Creamy Way,7.4,No,3.38,8.62,5.6,NABL Lab B
BTCH025392,2024-04-26,Curd,Bangalore,106,0,1.03,1.41,Creamy Way,18.7,Yes,3.51,8.64,3.7,NABL Lab C
BTCH025393,2024-05-03,Milk,Mumbai,134,1,0.3,1.48,Farm Roots,14.8,No,3.81,8.94,5.6,NABL Lab C
BTCH025394,2024-08-30,Lassi,Chennai,117,2,1.3,0.68,Milko Pure,20.0,No,3.93,8.67,6.6,NABL Lab B
BTCH025395,2024-03-23,Lassi,Delhi,145,1,1.19,0.98,Milko Pure,10.6,No,4.14,8.76,4.5,NABL Lab A
BTCH025396,2024-07-09,Paneer,Chennai,89,1,2.92,0.19,Farm Roots,16.7,No,3.61,8.92,4.5,NABL Lab C
BTCH025397,2024-05-02,Curd,Chennai,104,4,1.71,1.88,Farm Roots,6.7,Yes,3.49,8.83,3.5,NABL Lab B
BTCH025398,2024-12-02,Curd,Chennai,143,4,1.83,1.85,Green Valley,12.4,Yes,3.27,8.86,6.9,NABL Lab C
BTCH025399,2024-01-28,Paneer,Pune,105,1,0.85,1.84,Farm Roots,4.3,Yes,4.11,8.61,5.7,NABL Lab B
BTCH025400,2024-09-13,Paneer,Bangalore,80,2,2.71,1.8,Green Valley,15.3,Yes,3.88,9.19,4.0,NABL Lab C
BTCH025401,2024-09-15,Paneer,Chennai,127,0,1.68,0.93,Creamy Way,6.2,No,4.46,9.5,4.1,NABL Lab C
BTCH025402,2024-07-04,Ghee,Chennai,150,5,2.68,0.76,Milko Pure,18.6,Yes,4.43,8.28,5.2,NABL Lab A
BTCH025403,2024-09-22,Curd,Bangalore,114,3,1.18,1.57,Milko Pure,10.4,Yes,4.48,9.25,4.3,NABL Lab B
BTCH025404,2024-07-22,Milk,Chennai,139,0,1.99,1.16,Green Valley,12.9,Yes,3.7,8.34,4.3,NABL Lab C
BTCH025405,2024-07-29,Paneer,Pune,110,4,1.34,1.58,Green Valley,9.9,Yes,3.42,8.81,5.5,NABL Lab A
BTCH025406,2024-04-20,Milk,Mumbai,140,4,1.71,1.26,Green Valley,17.2,Yes,4.21,9.19,6.4,NABL Lab A
BTCH025407,2024-04-20,Lassi,Bangalore,87,0,0.11,1.87,Farm Roots,23.4,Yes,3.78,8.53,4.3,NABL Lab B
BTCH025408,2024-12-03,Paneer,Pune,81,5,0.06,0.0,Farm Roots,7.5,No,4.19,9.0,6.3,NABL Lab B
BTCH025409,2024-03-28,Paneer,Mumbai,134,0,0.55,1.81,Milko Pure,7.6,No,3.96,8.23,3.5,NABL Lab B
BTCH025410,2024-08-25,Curd,Chennai,137,0,0.13,0.63,Milko Pure,21.6,Yes,3.62,9.01,4.7,NABL Lab A
BTCH025411,2024-08-25,Milk,Delhi,146,5,2.9,1.45,Dairy Fresh,13.9,Yes,3.46,8.58,6.5,NABL Lab A
