return_id,return_date,product,return_units,return_reason,reason_category,delivery_delay_hours,product_batch_id,resolved_by_team
RTN023599,2024-11-24,Curd,10,Late Delivery,Delivery,5.2,BTCH047615,Logistics
RTN023600,2025-01-16,Ghee,4,Wrong Product,Operations,0.1,BTCH050033,Quality Control
RTN023601,2025-04-02,Paneer,9,Late Delivery,Delivery,8.2,BTCH043329,Logistics
RTN023602,2024-09-21,Paneer,3,Wrong Product,Operations,3.6,BTCH089848,Customer Care
RTN023603,2025-04-18,Ghee,7,Spoiled,Quality,4.7,BTCH074386,Quality Control
RTN023604,2025-07-14,Ghee,5,Taste Issue,Quality,9.7,BTCH025955,Logistics
RTN023605,2025-05-15,Curd,10,Late Delivery,Delivery,6.0,BTCH094125,Logistics
RTN023606,2025-07-18,Lassi,10,Damaged Packaging,Packaging,0.8,BTCH076000,Customer Care
RTN023607,2025-02-03,Paneer,9,Taste Issue,Quality,5.0,BTCH020618,Quality Control
RTN023608,2024-09-27,Ghee,9,Wrong Product,Operations,7.9,BTCH095769,Customer Care
RTN023609,2025-05-18,Curd,8,Spoiled,Quality,6.1,BTCH012571,Customer Care
RTN023610,2024-08-17,Curd,2,Taste Issue,Quality,3.8,BTCH037956,Quality Control
RTN023611,2024-09-17,Milk,5,Damaged Packaging,Packaging,0.4,BTCH032554,Quality Control
RTN023612,2025-07-28,Ghee,3,Damaged Packaging,Packaging,4.6,BTCH038612,Quality Control
RTN023613,2024-08-22,Lassi,10,Late Delivery,Delivery,7.0,BTCH050452,Logistics
RTN023614,2025-03-09,Paneer,6,Late Delivery,Delivery,1.5,BTCH007153,Customer Care
RTN023615,2025-02-18,Curd,4,Wrong Product,Operations,0.8,BTCH042670,Quality Control
RTN023616,2024-09-01,Curd,6,Wrong Product,Operations,3.1,BTCH028000,Customer Care
RTN023617,2025-04-12,Milk,8,Late Delivery,Delivery,3.8,BTCH057647,Quality Control
RTN023618,2024-11-19,Lassi,8,Spoiled,Quality,4.1,BTCH059594,Logistics
RTN023619,2024-09-13,Ghee,1,Late Delivery,Delivery,7.9,BTCH080685,Logistics
RTN023620,2024-11-03,Milk,7,Wrong Product,Operations,1.6,BTCH092372,Customer Care
RTN023621,2025-05-21,Curd,8,Wrong Product,Operations,5.2,BTCH062607,Customer Care
RTN023622,2024-11-07,Milk,2,Spoiled,Quality,9.5,BTCH099877,Logistics
RTN023623,2025-07-29,Milk,9,Wrong Product,Operations,0.8,BTCH068954,Logistics
RTN023624,2024-08-14,Paneer,4,Taste Issue,Quality,3.2,BTCH086905,Quality Control
RTN023625,2025-05-31,Paneer,6,Spoiled,Quality,2.1,BTCH024833,Quality Control
RTN023626,2024-10-27,Paneer,8,Late Delivery,Delivery,8.8,BTCH063981,Quality Control
RTN023627,2024-09-21,Curd,1,Taste Issue,Quality,0.2,BTCH051280,Logistics
RTN023628,2025-01-17,Lassi,1,Spoiled,Quality,1.2,BTCH085699,Logistics
RTN023629,2024-08-13,Paneer,8,Spoiled,Quality,5.6,BTCH064320,Quality Control
RTN023630,2025-04-10,Lassi,2,Taste Issue,Quality,6.5,BTCH002876,Quality Control
RTN023631,2024-10-31,Milk,2,Damaged Packaging,Packaging,1.5,BTCH032536,Logistics
RTN023632,2025-07-19,Ghee,4,Damaged Packaging,Packaging,0.5,BTCH074365,Quality Control
RTN023633,2025-01-08,Milk,10,Wrong Product,Operations,2.6,BTCH081257,Quality Control
RTN023634,2024-11-14,Milk,9,Damaged Packaging,Packaging,4.7,BTCH036631,Quality Control
RTN023635,2024-08-31,Curd,9,Late Delivery,Delivery,9.1,BTCH011768,Customer Care
RTN023636,2024-09-30,Ghee,5,Taste Issue,Quality,2.6,BTCH017101,Logistics
RTN023637,2024-12-13,Lassi,1,Damaged Packaging,Packaging,8.8,BTCH096393,Customer Care
RTN023638,2024-12-24,Paneer,1,Damaged Packaging,Packaging,0.1,BTCH094978,Quality Control
RTN023639,2024-11-07,Milk,5,Late Delivery,Delivery,1.4,BTCH055563,Logistics
RTN023640,2025-04-01,Ghee,4,Wrong Product,Operations,2.8,BTCH032263,Customer Care
RTN023641,2025-05-28,Milk,6,Late Delivery,Delivery,4.2,BTCH094754,Quality Control
RTN023642,2025-04-07,Paneer,3,Spoiled,Quality,1.0,BTCH041685,Logistics
RTN023643,2024-10-12,Milk,9,Late Delivery,Delivery,4.6,BTCH038832,Quality Control
RTN023644,2024-08-12,Milk,1,Damaged Packaging,Packaging,2.9,BTCH095480,Quality Control
RTN023645,2025-02-10,Milk,10,Damaged Packaging,Packaging,4.8,BTCH038408,Quality Control
RTN023646,2024-09-29,Curd,2,Taste Issue,Quality,5.1,BTCH036633,Logistics
RTN023647,2024-09-05,Curd,9,Damaged Packaging,Packaging,7.4,BTCH061456,Customer Care
RTN023648,2024-11-28,Lassi,2,Damaged Packaging,Packaging,6.0,BTCH014160,Customer Care
RTN023649,2025-07-04,Milk,6,Taste Issue,Quality,6.3,BTCH029765,Quality Control
RTN023650,2024-09-03,Lassi,9,Wrong Product,Operations,2.7,BTCH053454,Customer Care
RTN023651,2025-01-22,Paneer,7,Wrong Product,Operations,1.7,BTCH027120,Quality Control
RTN023652,2025-02-17,Curd,4,Damaged Packaging,Packaging,0.4,BTCH019802,Logistics
RTN023653,2024-11-07,Lassi,8,Late Delivery,Delivery,4.8,BTCH027895,Customer Care
RTN023654,2024-12-22,Milk,3,Late Delivery,Delivery,4.5,BTCH065005,Quality Control
RTN023655,2024-09-20,Lassi,3,Spoiled,Quality,4.5,BTCH045686,Logistics
RTN023656,2025-05-27,Paneer,2,Damaged Packaging,Packaging,3.6,BTCH024006,Quality Control
RTN023657,2024-08-08,Milk,6,Taste Issue,Quality,0.4,BTCH011926,Customer Care
RTN023658,2024-09-21,Lassi,4,Late Delivery,Delivery,0.5,BTCH075422,Customer Care
RTN023659,2024-09-01,Lassi,8,Taste Issue,Quality,3.1,BTCH054119,Logistics
RTN023660,2025-06-03,Lassi,1,Wrong Product,Operations,1.6,BTCH012275,Logistics
RTN023661,2024-09-29,Paneer,6,Wrong Product,Operations,4.5,BTCH007857,Quality Control
RTN023662,2025-02-13,Milk,7,Damaged Packaging,Packaging,9.0,BTCH075450,Logistics
RTN023663,2024-09-28,Ghee,10,Late Delivery,Delivery,5.7,BTCH095410,Logistics
RTN023664,2025-07-10,Ghee,9,Damaged Packaging,Packaging,10.0,BTCH085682,Logistics
RTN023665,2025-06-26,Paneer,5,Late Delivery,Delivery,6.7,BTCH001793,Quality Control
RTN023666,2025-04-04,Ghee,4,Spoiled,Quality,9.8,BTCH017402,Quality Control
RTN023667,2024-08-18,Milk,8,Late Delivery,Delivery,8.3,BTCH011398,Customer Care
RTN023668,2025-04-22,Lassi,4,Damaged Packaging,Packaging,0.5,BTCH019740,Quality Control
RTN023669,2025-03-05,Lassi,8,Spoiled,Quality,4.3,BTCH011414,Customer Care
RTN023670,2024-12-02,Curd,5,Damaged Packaging,Packaging,8.0,BTCH091364,Quality Control
RTN023671,2024-11-25,Curd,1,Damaged Packaging,Packaging,4.0,BTCH015891,Customer Care
RTN023672,2025-05-30,Milk,6,Wrong Product,Operations,8.6,BTCH000139,Customer Care
RTN023673,2024-08-16,Lassi,3,Taste Issue,Quality,7.1,BTCH059981,Logistics
RTN023674,2025-02-13,Milk,7,Late Delivery,Delivery,4.2,BTCH090862,Logistics
RTN023675,2025-05-05,Curd,7,Spoiled,Quality,1.0,BTCH032453,Logistics
RTN023676,2025-02-18,Lassi,7,Damaged Packaging,Packaging,9.7,BTCH059075,Quality Control
RTN023677,2025-01-23,Lassi,8,Damaged Packaging,Packaging,1.5,BTCH037379,Logistics
RTN023678,2025-06-05,Curd,3,Damaged Packaging,Packaging,9.5,BTCH033375,Quality Control
RTN023679,2025-04-20,Ghee,7,Taste Issue,Quality,6.4,BTCH072170,Logistics
RTN023680,2025-07-19,Milk,9,Wrong Product,Operations,3.5,BTCH071638,Logistics
RTN023681,2025-03-08,Ghee,8,Wrong Product,Operations,8.0,BTCH077956,Quality Control
RTN023682,2025-04-12,Curd,2,Late Delivery,Delivery,1.9,BTCH034138,Customer Care
RTN023683,2025-04-18,Paneer,10,Damaged Packaging,Packaging,2.0,BTCH028402,Quality Control
RTN023684,2025-01-24,Paneer,2,Late Delivery,Delivery,6.2,BTCH015155,Quality Control
RTN023685,2024-08-25,Lassi,10,Taste Issue,Quality,6.3,BTCH032403,Quality Control
RTN023686,2025-05-26,Curd,3,Damaged Packaging,Packaging,9.7,BTCH048394,Logistics
RTN023687,2025-05-02,Milk,7,Spoiled,Quality,4.5,BTCH093567,Customer Care
RTN023688,2025-03-11,Curd,8,Spoiled,Quality,4.5,BTCH030808,Logistics
RTN023689,2025-02-15,Paneer,7,Taste Issue,Quality,3.6,BTCH094467,Customer Care
RTN023690,2025-07-19,Milk,7,Damaged Packaging,Packaging,8.7,BTCH087991,Logistics
RTN023691,2024-10-08,Milk,2,Spoiled,Quality,2.8,BTCH088766,Logistics
RTN023692,2025-02-10,Paneer,2,Spoiled,Quality,2.7,BTCH035667,Customer Care
RTN023693,2025-03-23,Ghee,9,Late Delivery,Delivery,5.3,BTCH093681,Quality Control
RTN023694,2025-04-09,Milk,6,Taste Issue,Quality,0.5,BTCH092471,Logistics
RTN023695,2024-11-18,Paneer,5,Late Delivery,Delivery,4.8,BTCH002780,Customer Care
RTN023696,2025-07-11,Milk,10,Spoiled,Quality,8.7,BTCH079450,Customer Care
RTN023697,2024-08-09,Milk,8,Spoiled,Quality,2.0,BTCH043202,Customer Care
RTN023698,2024-12-30,Paneer,8,Damaged Packaging,Packaging,3.0,BTCH032823,Quality Control
RTN023699,2025-04-05,Paneer,2,Wrong Product,Operations,2.5,BTCH042971,Customer Care
RTN023700,2024-09-30,Milk,5,Late Delivery,Delivery,6.3,BTCH050383,Customer Care
RTN023701,2024-11-03,Milk,2,Late Delivery,Delivery,2.5,BTCH059905,Logistics
RTN023702,2024-09-12,Milk,6,Spoiled,Quality,1.8,BTCH028711,Customer Care
RTN023703,2024-12-16,Milk,7,Wrong Product,Operations,4.5,BTCH099928,Quality Control
RTN023704,2024-09-24,Milk,9,Damaged Packaging,Packaging,2.6,BTCH071199,Quality Control
RTN023705,2025-08-04,Milk,2,Damaged Packaging,Packaging,7.6,BTCH062456,Customer Care
RTN023706,2024-10-25,Paneer,1,Taste Issue,Quality,0.7,BTCH012033,Quality Control
RTN023707,2025-03-20,Lassi,10,Wrong Product,Operations,3.7,BTCH025242,Customer Care
RTN023708,2025-06-30,Lassi,7,Late Delivery,Delivery,0.2,BTCH038581,Customer Care
RTN023709,2024-11-28,Ghee,4,Late Delivery,Delivery,6.2,BTCH041111,Quality Control
RTN023710,2024-10-22,Paneer,5,Spoiled,Quality,4.7,BTCH049940,Customer Care
RTN023711,2024-09-21,Milk,4,Spoiled,Quality,8.3,BTCH061887,Quality Control
RTN023712,2024-10-09,Curd,4,Late Delivery,Delivery,8.6,BTCH006826,Logistics
RTN023713,2025-05-05,Paneer,5,Late Delivery,Delivery,5.7,BTCH070680,Customer Care
RTN023714,2025-01-17,Milk,5,Taste Issue,Quality,1.7,BTCH009395,Quality Control
RTN023715,2025-03-03,Ghee,6,Late Delivery,Delivery,6.2,BTCH071172,Quality Control
RTN023716,2025-07-12,Ghee,10,Wrong Product,Operations,0.8,BTCH083825,Quality Control
RTN023717,2025-07-21,Curd,1,Late Delivery,Delivery,5.3,BTCH071835,Customer Care
RTN023718,2025-04-16,Milk,4,Late Delivery,Delivery,8.5,BTCH065294,Logistics
RTN023719,2025-07-11,Ghee,4,Wrong Product,Operations,3.2,BTCH093895,Quality Control
RTN023720,2024-12-26,Curd,10,Damaged Packaging,Packaging,9.2,BTCH081396,Customer Care
RTN023721,2024-08-22,Milk,4,Late Delivery,Delivery,7.8,BTCH034124,Logistics
RTN023722,2025-01-30,Lassi,5,Damaged Packaging,Packaging,0.4,BTCH050070,Quality Control
RTN023723,2025-06-19,Lassi,5,Spoiled,Quality,5.7,BTCH030411,Customer Care
RTN023724,2024-09-28,Paneer,9,Damaged Packaging,Packaging,4.2,BTCH083501,Logistics
RTN023725,2025-06-13,Lassi,1,Wrong Product,Operations,3.3,BTCH082782,Logistics
RTN023726,2025-03-14,Curd,1,Late Delivery,Delivery,4.8,BTCH064545,Customer Care
RTN023727,2024-09-20,Curd,9,Damaged Packaging,Packaging,0.1,BTCH029949,Logistics
RTN023728,2024-10-11,Ghee,7,Wrong Product,Operations,3.2,BTCH069808,Customer Care
RTN023729,2025-06-16,Curd,3,Wrong Product,Operations,6.3,BTCH091146,Logistics
RTN023730,2025-05-14,Milk,6,Damaged Packaging,Packaging,2.5,BTCH073073,Customer Care
RTN023731,2024-12-06,Paneer,1,Damaged Packaging,Packaging,1.2,BTCH088721,Quality Control
RTN023732,2025-07-07,Ghee,2,Spoiled,Quality,7.6,BTCH058379,Quality Control
RTN023733,2025-06-19,Milk,3,Late Delivery,Delivery,7.3,BTCH081982,Logistics
RTN023734,2025-02-25,Lassi,3,Spoiled,Quality,5.5,BTCH028245,Customer Care
RTN023735,2025-06-27,Milk,4,Spoiled,Quality,4.9,BTCH020530,Customer Care
RTN023736,2025-05-30,Paneer,3,Taste Issue,Quality,9.8,BTCH002528,Quality Control
RTN023737,2025-05-17,Ghee,9,Spoiled,Quality,5.0,BTCH046354,Quality Control
RTN023738,2025-04-16,Paneer,9,Late Delivery,Delivery,6.2,BTCH052241,Logistics
RTN023739,2024-12-25,Paneer,6,Spoiled,Quality,6.7,BTCH032368,Quality Control
RTN023740,2024-08-22,Ghee,9,Late Delivery,Delivery,9.4,BTCH050016,Logistics
RTN023741,2025-01-08,Lassi,4,Taste Issue,Quality,5.0,BTCH001478,Logistics
RTN023742,2024-09-13,Curd,10,Taste Issue,Quality,3.2,BTCH016626,Logistics
RTN023743,2024-08-13,Curd,8,Late Delivery,Delivery,9.1,BTCH035426,Customer Care
RTN023744,2024-10-31,Ghee,2,Damaged Packaging,Packaging,0.3,BTCH059100,Logistics
RTN023745,2024-08-08,Paneer,3,Late Delivery,Delivery,2.6,BTCH006166,Quality Control
RTN023746,2024-08-15,Lassi,5,Damaged Packaging,Packaging,5.6,BTCH002154,Quality Control
RTN023747,2024-11-14,Curd,9,Damaged Packaging,Packaging,5.1,BTCH044187,Logistics
RTN023748,2024-08-08,Lassi,5,Wrong Product,Operations,9.3,BTCH073089,Logistics
RTN023749,2025-01-17,Lassi,5,Wrong Product,Operations,5.5,BTCH040144,Quality Control
RTN023750,2025-01-24,Lassi,10,Late Delivery,Delivery,8.8,BTCH049876,Quality Control
RTN023751,2025-01-02,Lassi,4,Wrong Product,Operations,4.3,BTCH055944,Customer Care
RTN023752,2025-03-19,Milk,8,Wrong Product,Operations,2.6,BTCH028294,Quality Control
RTN023753,2025-03-28,Ghee,3,Late Delivery,Delivery,9.8,BTCH077430,Logistics
RTN023754,2025-07-19,Paneer,8,Spoiled,Quality,10.0,BTCH076594,Quality Control
RTN023755,2024-09-14,Curd,9,Damaged Packaging,Packaging,8.3,BTCH039274,Quality Control
RTN023756,2025-01-26,Curd,5,Spoiled,Quality,2.6,BTCH014154,Logistics
RTN023757,2025-02-05,Ghee,9,Taste Issue,Quality,7.7,BTCH056447,Quality Control
RTN023758,2024-09-22,Paneer,1,Damaged Packaging,Packaging,0.0,BTCH083753,Quality Control
RTN023759,2025-07-28,Curd,6,Taste Issue,Quality,2.0,BTCH015361,Quality Control
RTN023760,2024-09-13,Paneer,10,Late Delivery,Delivery,4.5,BTCH027837,Logistics
RTN023761,2025-01-19,Paneer,10,Damaged Packaging,Packaging,3.4,BTCH071618,Customer Care
RTN023762,2025-04-21,Lassi,4,Spoiled,Quality,7.1,BTCH081685,Customer Care
RTN023763,2025-07-02,Paneer,2,Wrong Product,Operations,3.5,BTCH025545,Logistics
RTN023764,2024-09-23,Curd,4,Taste Issue,Quality,6.1,BTCH004166,Logistics
RTN023765,2025-07-17,Lassi,2,Spoiled,Quality,6.8,BTCH096939,Customer Care
RTN023766,2025-01-08,Ghee,7,Damaged Packaging,Packaging,0.5,BTCH014845,Quality Control
RTN023767,2024-11-04,Lassi,8,Damaged Packaging,Packaging,9.2,BTCH084796,Logistics
RTN023768,2025-04-19,Lassi,5,Late Delivery,Delivery,7.8,BTCH016916,Logistics
RTN023769,2024-08-18,Ghee,6,Taste Issue,Quality,0.4,BTCH091933,Quality Control
RTN023770,2024-12-08,Milk,2,Late Delivery,Delivery,9.1,BTCH035057,Quality Control
RTN023771,2024-12-21,Milk,3,Taste Issue,Quality,7.0,BTCH037697,Quality Control
RTN023772,2024-10-04,Curd,4,Wrong Product,Operations,2.4,BTCH017787,Customer Care
RTN023773,2025-06-25,Paneer,8,Wrong Product,Operations,2.2,BTCH031434,Logistics
RTN023774,2025-02-13,Paneer,6,Damaged Packaging,Packaging,2.8,BTCH033593,Logistics
RTN023775,2024-10-30,Ghee,8,Damaged Packaging,Packaging,7.2,BTCH092937,Customer Care
RTN023776,2025-06-30,Curd,4,Wrong Product,Operations,0.2,BTCH075047,Customer Care
RTN023777,2025-05-08,Curd,6,Taste Issue,Quality,7.1,BTCH077877,Customer Care
RTN023778,2025-08-03,Milk,2,Damaged Packaging,Packaging,8.0,BTCH039971,Quality Control
RTN023779,2024-09-20,Lassi,6,Spoiled,Quality,0.1,BTCH000300,Logistics
RTN023780,2025-06-07,Milk,3,Late Delivery,Delivery,3.7,BTCH045042,Customer Care
RTN023781,2025-03-29,Ghee,5,Wrong Product,Operations,0.2,BTCH025106,Logistics
RTN023782,2024-12-18,Lassi,8,Wrong Product,Operations,0.1,BTCH090149,Customer Care
RTN023783,2025-07-31,Curd,6,Late Delivery,Delivery,6.2,BTCH049158,Quality Control
RTN023784,2025-06-24,Ghee,9,Late Delivery,Delivery,2.9,BTCH070699,Customer Care
RTN023785,2024-10-02,Paneer,5,Taste Issue,Quality,8.4,BTCH011208,Customer Care
RTN023786,2025-08-05,Curd,3,Taste Issue,Quality,0.5,BTCH058570,Logistics
RTN023787,2024-11-29,Curd,6,Spoiled,Quality,2.4,BTCH016790,Customer Care
RTN023788,2024-11-08,Ghee,3,Wrong Product,Operations,9.6,BTCH005638,Quality Control
RTN023789,2025-01-13,Paneer,6,Taste Issue,Quality,2.1,BTCH081076,Quality Control
RTN023790,2025-03-03,Curd,5,Spoiled,Quality,6.0,BTCH018712,Customer Care
RTN023791,2025-01-28,Lassi,5,Wrong Product,Operations,9.4,BTCH072260,Quality Control
RTN023792,2024-12-28,Curd,10,Damaged Packaging,Packaging,2.5,BTCH024611,Logistics
RTN023793,2025-04-25,Milk,6,Spoiled,Quality,4.4,BTCH020129,Customer Care
RTN023794,2024-09-13,Milk,7,Late Delivery,Delivery,3.5,BTCH032274,Logistics
RTN023795,2025-01-22,Paneer,8,Wrong Product,Operations,9.4,BTCH065479,Customer Care
RTN023796,2025-05-13,Curd,8,Wrong Product,Operations,7.3,BTCH050629,Quality Control
RTN023797,2024-09-13,Milk,2,Taste Issue,Quality,4.8,BTCH017878,Quality Control
RTN023798,2025-01-05,Lassi,2,Late Delivery,Delivery,5.9,BTCH054002,Logistics
RTN023799,2025-02-24,Paneer,6,Wrong Product,Operations,7.7,BTCH078616,Quality Control
RTN023800,2025-04-30,Lassi,7,Damaged Packaging,Packaging,0.1,BTCH085289,Quality Control
RTN023801,2025-06-08,Milk,7,Late Delivery,Delivery,8.2,BTCH047771,Customer Care
RTN023802,2025-01-16,Ghee,9,Damaged Packaging,Packaging,0.1,BTCH030086,Quality Control
RTN023803,2024-09-15,Lassi,5,Damaged Packaging,Packaging,7.4,BTCH074929,Quality Control
RTN023804,2025-01-01,Lassi,2,Late Delivery,Delivery,4.3,BTCH011331,Logistics
RTN023805,2024-11-20,Paneer,6,Damaged Packaging,Packaging,5.4,BTCH068713,Customer Care
RTN023806,2025-06-10,Ghee,6,Late Delivery,Delivery,7.6,BTCH059378,Logistics
RTN023807,2024-09-15,Lassi,6,Spoiled,Quality,6.9,BTCH068813,Customer Care
RTN023808,2024-10-04,Milk,10,Damaged Packaging,Packaging,8.5,BTCH096053,Customer Care
RTN023809,2025-07-28,Milk,5,Spoiled,Quality,9.0,BTCH060978,Quality Control
RTN023810,2025-01-16,Curd,6,Late Delivery,Delivery,3.0,BTCH012363,Logistics
RTN023811,2025-06-13,Paneer,1,Late Delivery,Delivery,9.7,BTCH014262,Customer Care
RTN023812,2024-09-24,Milk,8,Damaged Packaging,Packaging,9.1,BTCH015320,Logistics
RTN023813,2024-10-31,Curd,10,Late Delivery,Delivery,6.5,BTCH039861,Customer Care
RTN023814,2025-02-26,Lassi,2,Late Delivery,Delivery,9.7,BTCH075872,Customer Care
RTN023815,2025-03-24,Paneer,1,Damaged Packaging,Packaging,5.9,BTCH096324,Logistics
RTN023816,2024-08-27,Ghee,9,Damaged Packaging,Packaging,1.8,BTCH080417,Quality Control
RTN023817,2025-07-17,Curd,9,Wrong Product,Operations,5.8,BTCH041456,Customer Care
RTN023818,2024-12-31,Curd,9,Damaged Packaging,Packaging,9.4,BTCH015367,Logistics
RTN023819,2025-01-05,Paneer,7,Spoiled,Quality,2.2,BTCH089932,Quality Control
RTN023820,2025-06-01,Milk,2,Damaged Packaging,Packaging,3.7,BTCH049845,Logistics
RTN023821,2025-05-07,Milk,7,Damaged Packaging,Packaging,8.0,BTCH001387,Logistics
RTN023822,2025-02-21,Paneer,7,Spoiled,Quality,9.1,BTCH065918,Quality Control
RTN023823,2025-01-12,Milk,7,Wrong Product,Operations,2.3,BTCH082290,Quality Control
RTN023824,2024-10-20,Ghee,7,Taste Issue,Quality,9.9,BTCH023589,Customer Care
RTN023825,2025-03-09,Lassi,3,Taste Issue,Quality,0.3,BTCH018790,Logistics
RTN023826,2024-11-11,Paneer,10,Taste Issue,Quality,6.4,BTCH020966,Quality Control
RTN023827,2025-06-19,Curd,9,Taste Issue,Quality,9.5,BTCH039587,Logistics
RTN023828,2025-02-04,Curd,4,Damaged Packaging,Packaging,9.3,BTCH088714,Customer Care
RTN023829,2025-04-29,Milk,5,Taste Issue,Quality,9.5,BTCH045082,Customer Care
RTN023830,2025-07-01,Ghee,4,Taste Issue,Quality,3.6,BTCH073321,Customer Care
RTN023831,2025-03-09,Curd,7,Damaged Packaging,Packaging,2.6,BTCH008374,Logistics
RTN023832,2025-04-26,Paneer,4,Taste Issue,Quality,7.4,BTCH025834,Customer Care
RTN023833,2025-02-22,Lassi,2,Spoiled,Quality,6.7,BTCH082181,Customer Care
RTN023834,2024-12-07,Curd,8,Damaged Packaging,Packaging,1.3,BTCH008875,Customer Care
RTN023835,2024-10-26,Paneer,1,Taste Issue,Quality,0.0,BTCH068817,Customer Care
RTN023836,2025-03-24,Curd,1,Late Delivery,Delivery,3.3,BTCH091641,Quality Control
RTN023837,2025-01-14,Paneer,1,Wrong Product,Operations,4.9,BTCH024734,Quality Control
RTN023838,2025-03-03,Paneer,5,Wrong Product,Operations,9.1,BTCH048981,Logistics
RTN023839,2025-02-19,Curd,4,Taste Issue,Quality,8.5,BTCH055767,Quality Control
RTN023840,2025-01-01,Paneer,1,Wrong Product,Operations,2.1,BTCH010878,Customer Care
RTN023841,2025-07-11,Paneer,10,Late Delivery,Delivery,6.3,BTCH003260,Logistics
RTN023842,2025-05-17,Lassi,10,Wrong Product,Operations,2.5,BTCH096181,Customer Care
RTN023843,2025-01-08,Lassi,2,Damaged Packaging,Packaging,6.7,BTCH037669,Quality Control
RTN023844,2025-04-13,Lassi,3,Damaged Packaging,Packaging,6.9,BTCH031157,Customer Care
RTN023845,2025-02-07,Paneer,3,Taste Issue,Quality,0.1,BTCH087820,Logistics
RTN023846,2025-01-29,Curd,8,Late Delivery,Delivery,9.2,BTCH026031,Quality Control
RTN023847,2025-04-11,Curd,2,Late Delivery,Delivery,9.7,BTCH019307,Quality Control
RTN023848,2025-05-30,Lassi,10,Damaged Packaging,Packaging,8.3,BTCH093470,Logistics
RTN023849,2025-01-10,Paneer,8,Taste Issue,Quality,7.9,BTCH016564,Quality Control
RTN023850,2025-02-01,Ghee,8,Spoiled,Quality,1.7,BTCH093672,Customer Care
RTN023851,2025-05-05,Ghee,3,Late Delivery,Delivery,1.5,BTCH095336,Logistics
RTN023852,2025-04-05,Paneer,2,Wrong Product,Operations,7.5,BTCH070708,Customer Care
RTN023853,2024-11-18,Ghee,7,Taste Issue,Quality,5.8,BTCH006910,Logistics
RTN023854,2024-11-17,Milk,1,Wrong Product,Operations,2.7,BTCH041670,Customer Care
RTN023855,2025-05-14,Milk,5,Late Delivery,Delivery,8.9,BTCH048648,Quality Control
RTN023856,2024-11-22,Milk,8,Damaged Packaging,Packaging,4.3,BTCH090424,Customer Care
RTN023857,2024-09-06,Paneer,10,Spoiled,Quality,9.2,BTCH086804,Quality Control
RTN023858,2025-02-15,Paneer,1,Spoiled,Quality,4.0,BTCH066089,Logistics
RTN023859,2024-12-29,Ghee,2,Spoiled,Quality,3.2,BTCH088398,Customer Care
RTN023860,2025-05-29,Ghee,3,Taste Issue,Quality,2.5,BTCH058787,Logistics
RTN023861,2025-06-05,Paneer,9,Damaged Packaging,Packaging,4.6,BTCH048620,Quality Control
RTN023862,2025-06-19,Curd,1,Wrong Product,Operations,0.8,BTCH069853,Logistics
RTN023863,2025-07-04,Curd,3,Taste Issue,Quality,9.1,BTCH089069,Quality Control
RTN023864,2025-04-22,Paneer,6,Late Delivery,Delivery,5.1,BTCH082419,Logistics
