complaint_id,date,product,complaint_type,taste_score,resolved,resolution_days,delivery_time,source_channel,complaint_severity,customer_rating_after_resolution
CMP038243,2025-07-03,Ghee,Taste Issue,3.9,Yes,3.0,17.3,Medium,Medium,4.2
CMP038244,2025-01-27,Ghee,Late Delivery,4.3,No,,22.7,Medium,Medium,
CMP038245,2025-07-18,Ghee,Bad Smell,1.3,Yes,6.0,8.6,Medium,Medium,4.0
CMP038246,2025-04-10,Lassi,Packaging Issue,1.0,Yes,3.0,23.6,Medium,Low,3.5
CMP038247,2025-03-25,Ghee,Taste Issue,2.4,Yes,3.0,22.2,Low,Low,4.9
CMP038248,2024-10-23,Curd,Bad Smell,4.1,Yes,4.0,8.2,Medium,Medium,4.2
CMP038249,2024-08-31,Curd,Spoiled Products,3.9,No,,8.3,Low,Low,
CMP038250,2024-09-09,Ghee,Late Delivery,4.8,No,,23.5,Low,Low,
CMP038251,2025-07-22,Milk,Taste Issue,2.2,No,,7.2,Medium,Low,
CMP038252,2025-07-23,Milk,Taste Issue,3.3,No,,17.1,Low,Medium,
CMP038253,2025-07-04,Paneer,Packaging Issue,1.9,No,,20.9,Low,Low,
CMP038254,2025-07-18,Curd,Packaging Issue,2.8,No,,19.1,Low,Low,
CMP038255,2025-08-05,Ghee,Late Delivery,1.7,No,,12.7,Medium,Medium,
CMP038256,2024-12-19,Curd,Taste Issue,4.7,Yes,3.0,14.4,Medium,Low,3.3
CMP038257,2024-10-22,Milk,Spoiled Products,3.9,No,,15.9,Low,Low,
CMP038258,2025-03-15,Paneer,Spoiled Products,2.7,Yes,5.0,17.3,Low,Medium,4.9
CMP038259,2025-04-10,Milk,Late Delivery,2.4,No,,21.9,Low,Low,
CMP038260,2025-07-29,Paneer,Spoiled Products,4.0,Yes,6.0,10.6,Medium,Low,3.4
CMP038261,2025-08-04,Milk,Late Delivery,1.9,No,,23.0,High,Low,
CMP038262,2024-11-22,Ghee,Late Delivery,1.1,No,,12.9,High,Low,
CMP038263,2024-09-12,Ghee,Packaging Issue,1.1,Yes,5.0,18.7,Low,High,3.2
CMP038264,2025-04-04,Lassi,Late Delivery,4.0,Yes,2.0,6.5,Low,Low,4.7
CMP038265,2024-09-03,Ghee,Bad Smell,4.0,Yes,5.0,23.9,Medium,Medium,3.9
CMP038266,2025-01-03,Milk,Bad Smell,4.9,Yes,7.0,19.5,Medium,Low,4.9
CMP038267,2025-07-03,Curd,Taste Issue,1.0,No,,19.7,Low,Low,
CMP038268,2025-04-06,Milk,Taste Issue,3.3,Yes,2.0,7.6,Low,Low,4.6
CMP038269,2024-08-22,Milk,Taste Issue,4.0,Yes,1.0,14.5,Low,Medium,3.6
CMP038270,2025-02-20,Lassi,Packaging Issue,4.7,No,,9.7,Medium,Low,
CMP038271,2025-01-30,Curd,Bad Smell,3.2,Yes,5.0,8.1,Low,Low,3.2
CMP038272,2024-08-10,Paneer,Late Delivery,3.3,Yes,4.0,13.2,Medium,Low,3.8
CMP038273,2025-03-12,Ghee,Taste Issue,1.0,No,,10.2,High,Low,
CMP038274,2024-10-12,Lassi,Packaging Issue,2.5,Yes,6.0,19.6,Medium,Low,4.3
CMP038275,2024-12-04,Curd,Taste Issue,2.1,No,,15.6,Low,Low,
CMP038276,2024-12-22,Ghee,Bad Smell,4.5,No,,10.3,Low,Medium,
CMP038277,2024-09-17,Paneer,Spoiled Products,1.7,Yes,3.0,13.6,Low,Low,5.0
CMP038278,2025-02-28,Paneer,Bad Smell,4.1,No,,7.6,Low,Low,
CMP038279,2024-12-26,Lassi,Taste Issue,5.0,No,,15.3,Low,Medium,
CMP038280,2024-11-02,Ghee,Taste Issue,2.2,Yes,6.0,19.9,Medium,Low,3.9
CMP038281,2025-03-19,Paneer,Bad Smell,1.9,No,,21.3,Medium,Low,
CMP038282,2025-06-14,Lassi,Late Delivery,4.3,No,,11.3,Low,Low,
CMP038283,2025-03-25,Lassi,Bad Smell,1.3,No,,20.4,Low,Low,
CMP038284,2024-11-14,Lassi,Packaging Issue,4.3,No,,6.9,Low,Low,
CMP038285,2025-07-25,Lassi,Late Delivery,2.4,Yes,4.0,21.2,Low,High,4.0
CMP038286,2025-03-12,Paneer,Taste Issue,1.7,Yes,6.0,15.4,High,Low,4.2
CMP038287,2024-10-25,Lassi,Packaging Issue,2.4,Yes,6.0,14.9,Low,High,3.6
CMP038288,2024-11-28,Lassi,Spoiled Products,2.2,Yes,4.0,20.0,Low,Low,4.6
CMP038289,2025-03-13,Lassi,Bad Smell,2.8,No,,17.5,Low,Medium,
CMP038290,2024-08-08,Ghee,Spoiled Products,2.1,Yes,2.0,18.4,Low,Low,3.7
CMP038291,2024-11-24,Paneer,Taste Issue,2.0,No,,4.8,Low,Low,
CMP038292,2024-10-08,Ghee,Late Delivery,4.0,No,,7.5,High,Medium,
CMP038293,2024-09-22,Curd,Taste Issue,4.4,Yes,6.0,10.2,Low,Low,4.8
CMP038294,2024-09-05,Ghee,Packaging Issue,3.5,Yes,5.0,8.2,High,Low,4.1
CMP038295,2024-09-24,Ghee,Packaging Issue,3.3,Yes,5.0,19.8,Medium,Low,4.8
CMP038296,2025-04-23,Ghee,Packaging Issue,1.5,Yes,6.0,6.7,Medium,Low,4.3
CMP038297,2025-07-26,Milk,Spoiled Products,4.0,Yes,1.0,20.3,Low,Low,4.6
CMP038298,2025-05-27,Paneer,Bad Smell,4.4,Yes,7.0,12.0,Low,Medium,4.7
CMP038299,2025-01-25,Lassi,Spoiled Products,2.8,No,,6.3,Medium,Low,
CMP038300,2024-08-10,Lassi,Late Delivery,1.8,No,,12.4,Medium,Low,
CMP038301,2025-07-08,Lassi,Bad Smell,2.8,Yes,1.0,5.8,Low,Medium,4.6
CMP038302,2025-05-31,Curd,Late Delivery,2.3,No,,16.2,Medium,Low,
CMP038303,2025-03-24,Milk,Bad Smell,4.6,Yes,7.0,14.8,Medium,Low,3.7
CMP038304,2025-02-01,Curd,Bad Smell,2.3,No,,23.3,Medium,Low,
CMP038305,2024-10-05,Paneer,Packaging Issue,4.4,No,,9.3,High,Medium,
CMP038306,2024-12-24,Lassi,Bad Smell,3.6,No,,10.4,Medium,Low,
CMP038307,2024-12-06,Milk,Spoiled Products,4.8,Yes,1.0,23.1,Low,Low,4.9
CMP038308,2024-10-11,Lassi,Packaging Issue,4.3,No,,6.0,Low,Low,
CMP038309,2024-10-27,Curd,Spoiled Products,2.9,Yes,7.0,5.4,High,Medium,4.2
CMP038310,2025-07-22,Paneer,Taste Issue,3.2,Yes,2.0,15.6,Low,Low,3.6
CMP038311,2024-10-19,Lassi,Late Delivery,4.0,No,,14.9,Medium,Medium,
CMP038312,2025-03-26,Lassi,Spoiled Products,3.8,Yes,7.0,14.2,Low,Medium,3.7
CMP038313,2025-07-27,Curd,Bad Smell,2.5,No,,21.1,Low,Low,
CMP038314,2025-06-17,Paneer,Packaging Issue,3.9,No,,4.0,Medium,Medium,
CMP038315,2025-05-09,Lassi,Packaging Issue,2.8,Yes,3.0,19.3,Low,Low,4.3
CMP038316,2024-12-06,Curd,Spoiled Products,4.3,No,,15.9,Low,Low,
CMP038317,2025-04-30,Curd,Packaging Issue,3.0,Yes,0.0,21.1,Low,Low,3.1
CMP038318,2024-08-07,Milk,Bad Smell,4.8,Yes,1.0,8.1,High,Medium,4.6
CMP038319,2025-06-08,Milk,Packaging Issue,1.2,Yes,3.0,21.2,Medium,Low,5.0
CMP038320,2024-08-23,Lassi,Packaging Issue,1.2,No,,22.2,Low,Low,
CMP038321,2025-02-28,Milk,Late Delivery,2.1,No,,16.4,High,Medium,
CMP038322,2024-11-28,Milk,Packaging Issue,4.7,Yes,5.0,10.4,Low,Low,3.3
CMP038323,2025-06-16,Lassi,Bad Smell,3.1,Yes,2.0,21.3,Low,Medium,3.1
CMP038324,2025-02-02,Paneer,Packaging Issue,3.8,No,,22.4,Medium,Low,
CMP038325,2025-05-25,Milk,Taste Issue,3.5,No,,9.5,Medium,Low,
CMP038326,2025-06-01,Paneer,Spoiled Products,3.3,Yes,6.0,8.8,Low,Low,4.9
CMP038327,2025-02-02,Milk,Taste Issue,3.5,Yes,5.0,21.2,High,Low,3.6
CMP038328,2025-02-03,Curd,Packaging Issue,4.3,Yes,5.0,21.8,Low,Low,4.6
CMP038329,2025-04-09,Ghee,Spoiled Products,4.5,No,,23.2,Low,Low,
CMP038330,2025-06-22,Lassi,Late Delivery,3.3,No,,7.3,Medium,Medium,
CMP038331,2025-04-14,Paneer,Late Delivery,5.0,No,,4.6,Low,Medium,
CMP038332,2025-06-27,Lassi,Spoiled Products,2.9,No,,22.8,Low,Medium,
CMP038333,2025-01-20,Milk,Taste Issue,3.9,Yes,7.0,9.0,Medium,Low,4.2
CMP038334,2025-08-02,Paneer,Spoiled Products,3.0,No,,12.9,Low,Low,
CMP038335,2024-09-16,Lassi,Late Delivery,2.6,Yes,3.0,17.9,High,Medium,3.6
CMP038336,2024-09-08,Ghee,Packaging Issue,1.1,No,,9.6,Low,Low,
CMP038337,2024-10-20,Milk,Bad Smell,1.8,No,,18.8,Low,Low,
CMP038338,2025-05-29,Ghee,Packaging Issue,1.8,Yes,7.0,17.5,Low,Low,3.6
CMP038339,2024-08-14,Milk,Packaging Issue,1.3,No,,18.4,Medium,Low,
CMP038340,2024-11-25,Paneer,Packaging Issue,1.5,No,,4.9,Medium,Low,
CMP038341,2024-10-16,Paneer,Late Delivery,1.5,Yes,7.0,22.7,Medium,Medium,3.6
CMP038342,2024-12-29,Paneer,Taste Issue,4.6,Yes,7.0,21.2,Medium,High,4.1
CMP038343,2025-06-09,Ghee,Late Delivery,4.3,No,,8.3,Low,Medium,
CMP038344,2024-09-30,Paneer,Packaging Issue,2.6,Yes,6.0,10.0,Medium,Low,4.1
CMP038345,2025-06-23,Lassi,Taste Issue,3.8,Yes,0.0,9.7,Low,Medium,3.3
CMP038346,2024-09-24,Milk,Taste Issue,3.9,Yes,4.0,24.0,Medium,Low,4.8
CMP038347,2025-02-13,Lassi,Late Delivery,4.7,Yes,4.0,23.8,Medium,Low,3.4
CMP038348,2024-08-15,Curd,Taste Issue,1.7,Yes,3.0,10.2,Medium,Low,4.6
CMP038349,2024-12-16,Milk,Bad Smell,3.3,No,,16.6,Medium,Low,
CMP038350,2024-09-15,Paneer,Bad Smell,1.4,No,,10.7,Low,Low,
CMP038351,2025-03-30,Curd,Bad Smell,3.2,Yes,7.0,12.5,Low,Low,4.4
CMP038352,2024-08-15,Paneer,Late Delivery,1.1,Yes,1.0,4.9,High,Medium,3.1
CMP038353,2024-10-17,Ghee,Late Delivery,1.6,Yes,3.0,21.1,Medium,Low,3.5
CMP038354,2025-03-30,Paneer,Packaging Issue,3.6,No,,17.6,Low,Medium,
CMP038355,2025-06-11,Paneer,Late Delivery,2.1,No,,8.9,Low,Low,
CMP038356,2025-02-26,Milk,Packaging Issue,2.5,No,,21.6,Medium,Medium,
CMP038357,2025-03-22,Lassi,Packaging Issue,1.5,No,,18.5,High,Medium,
CMP038358,2025-04-30,Lassi,Bad Smell,4.5,No,,10.1,Low,Low,
CMP038359,2025-08-04,Curd,Packaging Issue,1.0,Yes,2.0,17.8,Low,Low,3.0
CMP038360,2025-06-19,Milk,Taste Issue,1.4,Yes,5.0,18.3,Medium,Low,4.4
CMP038361,2025-04-03,Lassi,Late Delivery,3.7,No,,12.3,Medium,Low,
CMP038362,2024-09-23,Ghee,Bad Smell,1.4,Yes,1.0,9.3,Medium,Medium,4.1
CMP038363,2024-08-13,Curd,Late Delivery,1.4,No,,6.6,Low,Low,
CMP038364,2025-05-24,Ghee,Bad Smell,2.0,No,,12.1,Low,Low,
CMP038365,2025-05-17,Milk,Taste Issue,4.2,Yes,4.0,15.8,Low,Low,3.7
CMP038366,2025-03-23,Paneer,Bad Smell,3.0,No,,15.0,High,Low,
CMP038367,2025-03-19,Ghee,Taste Issue,3.9,No,,22.1,Low,Medium,
CMP038368,2025-06-12,Ghee,Packaging Issue,2.0,No,,21.3,Low,Medium,
CMP038369,2025-02-15,Paneer,Bad Smell,4.2,No,,4.9,Medium,Medium,
CMP038370,2024-11-03,Curd,Spoiled Products,3.6,Yes,4.0,12.6,Low,High,3.8
CMP038371,2024-11-09,Curd,Packaging Issue,1.2,No,,19.1,Low,Low,
CMP038372,2025-02-19,Lassi,Bad Smell,3.0,Yes,1.0,20.7,Low,Low,3.9
CMP038373,2024-09-17,Paneer,Spoiled Products,2.9,No,,9.1,Low,Low,
CMP038374,2025-06-23,Lassi,Spoiled Products,4.9,No,,11.9,Medium,Medium,
CMP038375,2025-02-10,Paneer,Late Delivery,1.5,No,,18.1,Low,Medium,
CMP038376,2024-09-29,Ghee,Taste Issue,3.6,Yes,2.0,18.8,Medium,Medium,3.3
CMP038377,2025-03-05,Paneer,Taste Issue,3.4,No,,23.5,Low,Low,
CMP038378,2024-09-23,Curd,Packaging Issue,2.4,No,,11.3,Low,Medium,
CMP038379,2025-02-26,Curd,Packaging Issue,3.7,Yes,0.0,16.9,Medium,Medium,4.3
CMP038380,2025-01-27,Milk,Taste Issue,1.6,Yes,2.0,10.0,Medium,Low,3.6
CMP038381,2025-03-21,Lassi,Packaging Issue,3.9,Yes,6.0,18.7,Low,High,3.1
CMP038382,2024-11-13,Ghee,Late Delivery,4.4,No,,9.1,Low,Low,
CMP038383,2025-04-23,Lassi,Taste Issue,3.8,Yes,5.0,7.7,Low,Low,4.5
CMP038384,2025-06-05,Ghee,Taste Issue,3.7,Yes,5.0,16.5,Low,Low,4.4
CMP038385,2025-08-05,Lassi,Bad Smell,2.5,Yes,7.0,16.5,Low,Low,5.0
CMP038386,2025-06-16,Milk,Bad Smell,3.7,Yes,6.0,5.2,Low,High,3.1
CMP038387,2025-03-20,Curd,Taste Issue,1.7,Yes,4.0,19.4,Medium,Low,4.8
CMP038388,2025-06-17,Ghee,Packaging Issue,3.3,No,,10.9,High,High,
CMP038389,2024-12-20,Ghee,Spoiled Products,1.7,No,,23.1,Low,Medium,
CMP038390,2024-12-20,Lassi,Bad Smell,1.6,No,,22.7,Low,Medium,
CMP038391,2024-10-29,Milk,Taste Issue,1.2,No,,20.1,Medium,Low,
CMP038392,2024-09-04,Curd,Spoiled Products,4.7,Yes,2.0,18.8,High,Low,3.8
CMP038393,2025-06-03,Paneer,Packaging Issue,2.4,Yes,7.0,13.7,Medium,Low,4.6
CMP038394,2025-05-20,Milk,Taste Issue,2.8,Yes,1.0,4.3,Low,Low,4.8
CMP038395,2025-06-29,Lassi,Spoiled Products,3.9,Yes,0.0,19.0,Medium,Medium,3.0
CMP038396,2025-01-19,Lassi,Late Delivery,4.1,Yes,4.0,17.0,Medium,Medium,3.5
CMP038397,2025-03-18,Curd,Packaging Issue,1.4,No,,22.4,Medium,Low,
CMP038398,2024-11-23,Curd,Spoiled Products,4.9,No,,23.6,Medium,Low,
CMP038399,2024-12-10,Ghee,Packaging Issue,1.5,Yes,5.0,9.1,Medium,Low,3.1
CMP038400,2025-07-25,Milk,Late Delivery,2.2,Yes,0.0,5.7,Low,Low,4.9
CMP038401,2025-01-21,Lassi,Taste Issue,1.2,Yes,2.0,9.3,Low,Medium,4.7
CMP038402,2024-10-02,Curd,Taste Issue,2.3,Yes,3.0,17.3,Medium,Low,4.9
CMP038403,2025-07-22,Lassi,Taste Issue,1.1,No,,17.9,Medium,Low,
CMP038404,2025-06-04,Curd,Taste Issue,2.7,Yes,0.0,10.3,Low,High,3.9
CMP038405,2025-01-21,Lassi,Taste Issue,1.0,No,,5.1,Medium,Medium,
CMP038406,2024-09-20,Ghee,Bad Smell,1.8,No,,22.5,Low,Low,
CMP038407,2025-06-21,Curd,Packaging Issue,2.4,No,,13.5,Medium,Low,
CMP038408,2025-01-22,Paneer,Bad Smell,3.3,Yes,7.0,8.8,High,Low,4.5
CMP038409,2025-06-21,Ghee,Spoiled Products,3.0,Yes,4.0,5.8,High,Low,4.3
CMP038410,2024-09-20,Lassi,Bad Smell,4.6,No,,10.1,Low,Low,
CMP038411,2024-11-05,Lassi,Spoiled Products,2.7,Yes,3.0,12.1,Low,Low,4.2
CMP038412,2025-06-24,Ghee,Packaging Issue,3.0,Yes,1.0,12.9,Low,Low,4.2
CMP038413,2024-08-07,Lassi,Packaging Issue,2.4,No,,6.3,Medium,Low,
CMP038414,2025-03-30,Paneer,Taste Issue,1.0,No,,10.9,Low,Low,
CMP038415,2024-09-12,Curd,Packaging Issue,1.5,No,,10.2,Medium,Medium,
CMP038416,2024-08-25,Ghee,Late Delivery,3.0,No,,9.0,Medium,High,
CMP038417,2024-11-01,Paneer,Packaging Issue,3.0,Yes,3.0,9.9,Medium,Low,3.8
CMP038418,2025-05-12,Paneer,Taste Issue,3.4,No,,9.5,Medium,Low,
CMP038419,2025-06-04,Curd,Spoiled Products,1.3,Yes,5.0,4.7,Low,Low,4.0
CMP038420,2025-02-26,Paneer,Spoiled Products,4.6,Yes,0.0,12.2,Low,Low,4.9
CMP038421,2025-07-01,Ghee,Taste Issue,2.3,Yes,4.0,5.9,Medium,Medium,4.6
CMP038422,2024-08-19,Curd,Packaging Issue,3.1,No,,12.0,Low,Low,
CMP038423,2025-04-04,Ghee,Packaging Issue,2.0,No,,13.8,Low,Low,
CMP038424,2024-12-21,Ghee,Packaging Issue,4.8,Yes,4.0,19.1,Medium,Low,4.0
CMP038425,2025-04-19,Curd,Packaging Issue,3.2,No,,4.3,Medium,Low,
CMP038426,2025-02-17,Ghee,Bad Smell,1.5,No,,22.7,Low,Low,
CMP038427,2025-03-22,Ghee,Bad Smell,4.2,No,,10.3,Medium,Low,
CMP038428,2025-06-20,Ghee,Taste Issue,1.5,No,,7.8,Low,Low,
CMP038429,2025-06-05,Milk,Packaging Issue,1.3,No,,8.5,Low,Low,
CMP038430,2024-12-30,Paneer,Bad Smell,1.4,Yes,1.0,14.6,Low,Low,3.5
CMP038431,2025-01-15,Ghee,Late Delivery,3.0,Yes,6.0,4.9,Low,Low,4.8
CMP038432,2025-02-02,Paneer,Spoiled Products,4.2,Yes,7.0,23.6,Medium,Low,4.2
CMP038433,2024-11-16,Curd,Late Delivery,3.6,Yes,7.0,6.4,Medium,Medium,4.4
CMP038434,2025-06-11,Paneer,Spoiled Products,1.1,Yes,4.0,7.1,Low,Low,4.9
CMP038435,2024-11-06,Lassi,Late Delivery,2.2,No,,15.0,Low,Low,
CMP038436,2025-02-21,Milk,Packaging Issue,3.9,Yes,6.0,12.5,Medium,High,4.5
CMP038437,2025-07-21,Lassi,Packaging Issue,1.8,No,,5.4,Low,Low,
CMP038438,2024-11-10,Curd,Packaging Issue,3.1,No,,7.7,Low,Low,
CMP038439,2025-02-07,Paneer,Bad Smell,3.0,Yes,4.0,22.1,Low,Low,5.0
CMP038440,2025-03-18,Lassi,Taste Issue,2.8,No,,17.4,Medium,Low,
CMP038441,2025-03-06,Curd,Bad Smell,3.6,Yes,5.0,9.9,Medium,Low,3.4
CMP038442,2025-02-28,Lassi,Taste Issue,2.7,No,,9.0,Low,Low,
CMP038443,2024-11-24,Lassi,Packaging Issue,1.9,No,,8.6,Low,Medium,
CMP038444,2025-01-21,Curd,Taste Issue,1.9,No,,11.0,High,Low,
CMP038445,2025-04-07,Ghee,Spoiled Products,1.7,No,,11.0,Low,Low,
CMP038446,2025-07-22,Lassi,Late Delivery,2.0,Yes,2.0,6.0,Low,Low,4.7
CMP038447,2024-10-14,Curd,Bad Smell,4.3,No,,15.3,Low,Medium,
CMP038448,2025-04-06,Curd,Packaging Issue,1.1,No,,20.1,Low,Low,
CMP038449,2024-09-28,Paneer,Packaging Issue,3.6,Yes,1.0,9.1,Low,High,3.9
CMP038450,2024-09-14,Ghee,Bad Smell,5.0,No,,22.5,Low,Low,
CMP038451,2025-02-17,Lassi,Spoiled Products,1.2,Yes,5.0,23.4,Medium,Low,4.4
CMP038452,2025-01-02,Curd,Packaging Issue,3.0,Yes,6.0,6.5,High,Low,3.8
CMP038453,2024-12-02,Milk,Late Delivery,3.7,No,,17.9,Low,Medium,
CMP038454,2025-02-25,Curd,Taste Issue,4.7,No,,23.9,High,Medium,
CMP038455,2024-12-23,Milk,Spoiled Products,4.7,Yes,5.0,17.1,Low,Low,4.4
CMP038456,2025-02-24,Milk,Packaging Issue,3.8,Yes,2.0,19.5,Low,Low,3.2
CMP038457,2024-11-07,Paneer,Spoiled Products,1.9,No,,12.5,Low,Medium,
CMP038458,2025-05-08,Ghee,Bad Smell,1.3,Yes,5.0,15.5,Medium,Medium,3.6
CMP038459,2025-03-04,Milk,Bad Smell,4.6,Yes,4.0,12.9,Medium,Low,3.3
CMP038460,2024-10-16,Curd,Late Delivery,2.0,No,,23.3,Low,Low,
CMP038461,2025-04-08,Paneer,Packaging Issue,3.3,Yes,1.0,23.8,Low,Low,4.3
CMP038462,2025-05-18,Lassi,Spoiled Products,1.8,No,,21.3,Low,Low,
CMP038463,2025-05-27,Milk,Late Delivery,2.5,No,,21.7,Low,Low,
CMP038464,2025-05-17,Milk,Taste Issue,4.8,No,,19.6,Low,High,
CMP038465,2025-05-13,Paneer,Bad Smell,5.0,No,,4.1,Medium,Low,
CMP038466,2024-09-03,Paneer,Taste Issue,3.0,Yes,5.0,6.2,Medium,Low,3.7
CMP038467,2024-10-27,Curd,Spoiled Products,2.7,No,,4.1,Low,Low,
CMP038468,2024-11-06,Lassi,Spoiled Products,4.4,No,,6.7,Low,Low,
CMP038469,2025-06-21,Milk,Spoiled Products,3.3,No,,4.9,Low,Low,
CMP038470,2025-01-11,Paneer,Bad Smell,1.0,Yes,0.0,6.3,Medium,Low,3.6
CMP038471,2025-03-10,Lassi,Late Delivery,2.6,Yes,0.0,14.0,Medium,Low,3.4
CMP038472,2024-12-02,Curd,Spoiled Products,4.9,Yes,5.0,5.7,Low,Medium,3.5
CMP038473,2025-05-10,Paneer,Bad Smell,4.7,No,,20.9,Low,Low,
CMP038474,2024-08-11,Ghee,Packaging Issue,1.4,No,,10.7,Low,Low,
CMP038475,2025-05-16,Ghee,Spoiled Products,3.1,Yes,4.0,9.4,Medium,Medium,3.8
CMP038476,2025-06-24,Ghee,Bad Smell,4.1,Yes,4.0,18.9,Low,Low,4.8
CMP038477,2024-10-29,Ghee,Late Delivery,1.8,No,,21.4,Low,Low,
CMP038478,2024-09-23,Paneer,Packaging Issue,1.7,No,,15.8,Medium,Medium,
CMP038479,2025-06-09,Paneer,Taste Issue,4.8,Yes,5.0,23.6,Low,Low,3.7
CMP038480,2024-11-03,Curd,Packaging Issue,4.5,Yes,3.0,16.9,Low,Low,4.2
CMP038481,2025-05-09,Ghee,Taste Issue,4.5,Yes,1.0,7.9,Low,Low,4.6
CMP038482,2024-10-23,Paneer,Spoiled Products,1.8,No,,19.4,Low,Medium,
CMP038483,2025-06-07,Paneer,Late Delivery,4.5,Yes,7.0,13.7,Medium,Low,4.9
CMP038484,2025-03-30,Milk,Packaging Issue,3.7,Yes,7.0,7.0,Medium,Low,3.5
CMP038485,2024-12-04,Lassi,Late Delivery,1.7,No,,21.3,Low,Low,
CMP038486,2025-07-08,Curd,Packaging Issue,4.6,Yes,3.0,4.7,Medium,Low,3.5
CMP038487,2025-01-24,Ghee,Taste Issue,2.8,No,,20.3,Medium,Low,
CMP038488,2024-08-27,Ghee,Bad Smell,1.4,Yes,7.0,13.1,Medium,Low,3.6
CMP038489,2024-11-12,Curd,Packaging Issue,1.6,Yes,5.0,4.2,High,High,4.8
CMP038490,2025-01-23,Lassi,Taste Issue,3.6,Yes,3.0,17.8,Medium,Low,3.6
CMP038491,2024-08-25,Curd,Packaging Issue,3.0,No,,16.7,Low,Low,
CMP038492,2025-06-26,Lassi,Late Delivery,1.2,Yes,0.0,5.6,Medium,Medium,3.3
CMP038493,2025-07-29,Curd,Packaging Issue,3.2,Yes,6.0,8.3,Medium,Medium,5.0
CMP038494,2025-07-15,Paneer,Bad Smell,3.3,No,,15.9,Low,Low,
CMP038495,2025-07-23,Milk,Late Delivery,3.4,No,,20.3,Low,Medium,
CMP038496,2024-11-24,Milk,Late Delivery,4.3,Yes,5.0,12.6,High,Low,4.9
CMP038497,2025-03-11,Paneer,Packaging Issue,3.2,Yes,1.0,22.7,Low,Low,3.3
CMP038498,2025-01-30,Milk,Taste Issue,1.0,No,,10.5,Low,High,
CMP038499,2024-10-31,Paneer,Spoiled Products,2.4,No,,20.9,High,Medium,
CMP038500,2024-08-06,Curd,Spoiled Products,1.2,No,,23.6,Low,Medium,
CMP038501,2025-07-23,Lassi,Bad Smell,4.9,No,,6.7,Medium,Low,
CMP038502,2024-09-20,Curd,Packaging Issue,4.9,Yes,2.0,23.7,Low,Low,3.0
CMP038503,2025-03-27,Milk,Spoiled Products,2.3,No,,23.1,Low,Medium,
CMP038504,2025-06-08,Paneer,Packaging Issue,4.8,Yes,4.0,20.7,Low,Medium,3.5
CMP038505,2024-09-30,Lassi,Spoiled Products,2.7,Yes,3.0,22.1,Low,Low,4.9
CMP038506,2024-11-21,Milk,Taste Issue,1.0,Yes,3.0,9.5,Low,Medium,4.9
CMP038507,2025-06-29,Curd,Taste Issue,2.8,Yes,3.0,18.7,Low,Low,3.3
CMP038508,2024-09-22,Curd,Packaging Issue,4.7,No,,8.6,Low,Medium,
CMP038509,2024-11-09,Curd,Spoiled Products,4.1,No,,23.9,Low,Low,
CMP038510,2025-07-13,Curd,Bad Smell,4.1,No,,20.6,Low,Low,
CMP038511,2025-04-14,Curd,Taste Issue,3.2,No,,8.2,Medium,Low,
CMP038512,2024-11-05,Lassi,Packaging Issue,4.9,No,,7.5,Medium,Low,
CMP038513,2024-09-08,Curd,Taste Issue,2.2,Yes,1.0,20.0,Medium,Medium,4.6
CMP038514,2024-10-07,Milk,Bad Smell,1.9,Yes,0.0,10.2,Medium,Low,4.5
CMP038515,2025-08-05,Milk,Late Delivery,4.3,No,,5.3,Medium,Medium,
CMP038516,2024-11-26,Milk,Bad Smell,2.8,Yes,4.0,23.7,Medium,Medium,4.8
CMP038517,2025-07-03,Curd,Late Delivery,4.6,No,,4.8,Low,Low,
CMP038518,2025-01-29,Ghee,Taste Issue,3.9,Yes,5.0,4.1,Low,Low,3.2
CMP038519,2025-05-04,Lassi,Late Delivery,3.9,Yes,4.0,23.3,Low,Medium,3.5
CMP038520,2025-05-14,Curd,Taste Issue,4.5,Yes,2.0,12.3,Low,Medium,3.2
CMP038521,2025-01-16,Milk,Spoiled Products,2.1,Yes,6.0,5.3,Medium,Low,4.5
CMP038522,2025-02-18,Paneer,Packaging Issue,2.0,Yes,5.0,12.7,Low,Medium,3.8
CMP038523,2025-01-17,Paneer,Late Delivery,1.0,Yes,1.0,15.1,Low,Medium,3.1
CMP038524,2025-06-19,Paneer,Spoiled Products,4.0,No,,14.3,Low,Medium,
CMP038525,2024-09-03,Curd,Taste Issue,1.2,Yes,7.0,12.7,Low,Low,3.9
CMP038526,2025-05-21,Paneer,Late Delivery,3.9,Yes,7.0,4.7,High,Low,3.6
CMP038527,2024-09-10,Paneer,Packaging Issue,3.7,No,,8.7,Low,Medium,
CMP038528,2025-03-16,Ghee,Late Delivery,3.3,No,,17.2,Medium,Low,
CMP038529,2024-11-28,Lassi,Taste Issue,2.6,No,,22.6,Low,Low,
CMP038530,2024-10-19,Curd,Bad Smell,2.0,No,,9.2,Medium,Low,
CMP038531,2025-03-30,Lassi,Spoiled Products,4.5,No,,4.3,Medium,Low,
CMP038532,2025-07-05,Milk,Packaging Issue,3.2,No,,17.8,Low,Low,
CMP038533,2025-01-13,Curd,Taste Issue,3.8,Yes,5.0,17.3,Low,Low,3.7
CMP038534,2025-06-07,Lassi,Taste Issue,3.2,Yes,2.0,7.7,Low,Low,4.5
CMP038535,2024-08-12,Curd,Bad Smell,1.0,No,,11.1,Low,Low,
